,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184
0,0.002393244,0.002282988,0.002177848,0.002077587,0.001981977,0.0018908,0.001803849,0.001720927,0.001641846,0.001566426,0.001494498,0.001425898,0.001360471,0.001298069,0.001238551,0.001181783,0.001127638,0.001075992,0.00102673,0.000979741,0.000934918,0.000892163,0.000851378,0.000812471,0.000775357,0.000739951,0.000706174,0.000673951,0.00064321,0.000613881,0.000585901,0.000559205,0.000533736,0.000509435,0.000486249,0.000464127,0.000443018,0.000422878,0.000403659,0.000385321,0.000367823,0.000351125,0.000335191,0.000319985,0.000305475,0.000291628,0.000278413,0.000265801,0.000253765,0.000242278,0.000231315,0.000220852,0.000210866,0.000201335,0.000192237,0.000183554,0.000175266,0.000167355,0.000159804,0.000152596,0.000145716,0.000139148,0.000132878,0.000126893,0.000121179,0.000115725,0.000110518,0.000105547,0.000100801,9.62701E-05,9.19443E-05,8.78143E-05,8.38712E-05,8.01064E-05,7.65119E-05,7.30798E-05,6.98027E-05,6.66737E-05,6.36859E-05,6.0833E-05,5.81088E-05,5.55074E-05,5.30234E-05,5.06512E-05,4.8386E-05,4.62228E-05,4.41569E-05,4.21841E-05,4.03E-05,3.85006E-05,3.67821E-05,3.51409E-05,3.35734E-05,3.20763E-05,3.06465E-05,2.92808E-05,2.79764E-05,2.67305E-05,2.55404E-05,2.44037E-05,2.3318E-05,2.22808E-05,2.12901E-05,2.03438E-05,1.94398E-05,1.85762E-05,1.77513E-05,1.69632E-05,1.62104E-05,1.54912E-05,1.48041E-05,1.41477E-05,1.35205E-05,1.29214E-05,1.2349E-05,1.18021E-05,1.12796E-05,1.07803E-05,1.03034E-05,9.8476E-06,9.41214E-06,8.99605E-06,8.59848E-06,8.21859E-06,7.85559E-06,7.50873E-06,7.17728E-06,6.86055E-06,6.55788E-06,6.26865E-06,5.99226E-06,5.72813E-06,5.47572E-06,5.23449E-06,5.00396E-06,4.78364E-06,4.57308E-06,4.37185E-06,4.17953E-06,3.99572E-06,3.82004E-06,3.65213E-06,3.49164E-06,3.33825E-06,3.19164E-06,3.05151E-06,2.91756E-06,2.78953E-06,2.66715E-06,2.55017E-06,2.43836E-06,2.33147E-06,2.2293E-06,2.13162E-06,2.03826E-06,1.949E-06,1.86368E-06,1.78211E-06,1.70414E-06,1.62959E-06,1.55833E-06,1.4902E-06,1.42506E-06,1.36279E-06,1.30325E-06,1.24633E-06,1.19191E-06,1.13987E-06,1.09013E-06,1.04256E-06,9.97081E-07
1,0.00023675,0.000227436,0.000218491,0.000209898,0.000201645,0.000193717,0.000186102,0.000178788,0.000171762,0.000165014,0.000158531,0.000152304,0.000146323,0.000140577,0.000135058,0.000129757,0.000124664,0.000119772,0.000115073,0.000110559,0.000106223,0.000102057,9.80556E-05,9.42116E-05,9.05189E-05,8.69715E-05,8.35636E-05,8.02899E-05,7.71449E-05,7.41237E-05,7.12212E-05,6.84328E-05,6.57541E-05,6.31807E-05,6.07084E-05,5.83332E-05,5.60513E-05,5.38591E-05,5.1753E-05,4.97296E-05,4.77856E-05,4.59179E-05,4.41236E-05,4.23996E-05,4.07433E-05,3.9152E-05,3.76231E-05,3.61541E-05,3.47428E-05,3.33868E-05,3.20839E-05,3.08321E-05,2.96293E-05,2.84737E-05,2.73633E-05,2.62964E-05,2.52713E-05,2.42863E-05,2.33399E-05,2.24305E-05,2.15568E-05,2.07171E-05,1.99104E-05,1.91352E-05,1.83903E-05,1.76745E-05,1.69867E-05,1.63258E-05,1.56907E-05,1.50804E-05,1.4494E-05,1.39305E-05,1.3389E-05,1.28686E-05,1.23685E-05,1.1888E-05,1.14262E-05,1.09824E-05,1.05559E-05,1.01461E-05,9.75223E-06,9.37373E-06,9.00999E-06,8.66042E-06,8.32448E-06,8.00162E-06,7.69134E-06,7.39315E-06,7.10656E-06,6.83114E-06,6.56644E-06,6.31203E-06,6.06753E-06,5.83254E-06,5.60669E-06,5.38963E-06,5.181E-06,4.98049E-06,4.78777E-06,4.60254E-06,4.42451E-06,4.25339E-06,4.08892E-06,3.93084E-06,3.7789E-06,3.63286E-06,3.49248E-06,3.35755E-06,3.22786E-06,3.1032E-06,2.98338E-06,2.8682E-06,2.75749E-06,2.65107E-06,2.54877E-06,2.45044E-06,2.35592E-06,2.26506E-06,2.17772E-06,2.09377E-06,2.01306E-06,1.93548E-06,1.8609E-06,1.78921E-06,1.72029E-06,1.65403E-06,1.59034E-06,1.52912E-06,1.47026E-06,1.41367E-06,1.35927E-06,1.30698E-06,1.2567E-06,1.20837E-06,1.16191E-06,1.11723E-06,1.07429E-06,1.033E-06,9.93303E-07,9.5514E-07,9.18449E-07,8.83174E-07,8.49259E-07,8.16652E-07,7.85302E-07,7.55161E-07,7.26182E-07,6.98319E-07,6.7153E-07,6.45772E-07,6.21007E-07,5.97196E-07,5.74301E-07,5.52288E-07,5.31122E-07,5.1077E-07,4.91202E-07,4.72386E-07,4.54295E-07,4.36898E-07,4.20171E-07,4.04087E-07,3.88621E-07,3.73749E-07,3.59449E-07,3.45698E-07,3.32476E-07,3.19761E-07,3.07534E-07,2.95777E-07,2.84471E-07
2,0.000137307,0.000131643,0.000126216,0.000121013,0.000116026,0.000111247,0.000106665,0.000102274,9.80641E-05,9.4029E-05,9.01611E-05,8.64535E-05,8.28993E-05,7.94923E-05,7.62262E-05,7.30953E-05,7.00939E-05,6.72165E-05,6.44581E-05,6.18137E-05,5.92785E-05,5.6848E-05,5.45179E-05,5.22839E-05,5.01421E-05,4.80887E-05,4.61199E-05,4.42323E-05,4.24225E-05,4.06872E-05,3.90234E-05,3.74282E-05,3.58986E-05,3.44319E-05,3.30256E-05,3.16771E-05,3.03841E-05,2.91442E-05,2.79553E-05,2.68152E-05,2.57219E-05,2.46735E-05,2.36681E-05,2.2704E-05,2.17794E-05,2.08928E-05,2.00425E-05,1.9227E-05,1.8445E-05,1.7695E-05,1.69756E-05,1.62858E-05,1.56241E-05,1.49896E-05,1.4381E-05,1.37972E-05,1.32374E-05,1.27004E-05,1.21853E-05,1.16913E-05,1.12174E-05,1.07629E-05,1.03269E-05,9.90871E-06,9.50757E-06,9.12278E-06,8.75367E-06,8.3996E-06,8.05995E-06,7.73413E-06,7.42157E-06,7.12172E-06,6.83408E-06,6.55813E-06,6.29341E-06,6.03944E-06,5.79579E-06,5.56204E-06,5.33778E-06,5.12262E-06,4.9162E-06,4.71815E-06,4.52813E-06,4.34582E-06,4.1709E-06,4.00307E-06,3.84203E-06,3.68752E-06,3.53927E-06,3.39701E-06,3.26051E-06,3.12954E-06,3.00386E-06,2.88326E-06,2.76753E-06,2.65649E-06,2.54992E-06,2.44767E-06,2.34954E-06,2.25537E-06,2.16499E-06,2.07827E-06,1.99504E-06,1.91517E-06,1.83851E-06,1.76495E-06,1.69435E-06,1.62659E-06,1.56155E-06,1.49914E-06,1.43924E-06,1.38174E-06,1.32656E-06,1.2736E-06,1.22276E-06,1.17397E-06,1.12713E-06,1.08218E-06,1.03903E-06,9.97614E-07,9.57858E-07,9.19697E-07,8.83066E-07,8.47904E-07,8.14151E-07,7.81749E-07,7.50646E-07,7.20788E-07,6.92125E-07,6.64609E-07,6.38194E-07,6.12836E-07,5.88491E-07,5.6512E-07,5.42682E-07,5.21141E-07,5.00461E-07,4.80606E-07,4.61544E-07,4.43243E-07,4.25671E-07,4.08801E-07,3.92603E-07,3.77052E-07,3.62119E-07,3.47782E-07,3.34016E-07,3.20799E-07,3.08107E-07,2.95921E-07,2.84219E-07,2.72983E-07,2.62194E-07,2.51834E-07,2.41886E-07,2.32333E-07,2.23159E-07,2.1435E-07,2.05891E-07,1.97767E-07,1.89966E-07,1.82475E-07,1.7528E-07,1.68371E-07,1.61736E-07,1.55364E-07,1.49244E-07,1.43367E-07,1.37722E-07,1.32301E-07,1.27095E-07
3,9.71292E-05,9.29474E-05,8.89473E-05,8.51207E-05,8.14602E-05,7.79585E-05,7.46086E-05,7.14038E-05,6.8338E-05,6.54049E-05,6.25987E-05,5.99141E-05,5.73455E-05,5.4888E-05,5.25368E-05,5.02872E-05,4.81347E-05,4.60752E-05,4.41045E-05,4.22189E-05,4.04147E-05,3.86882E-05,3.70361E-05,3.54552E-05,3.39423E-05,3.24946E-05,3.11092E-05,2.97834E-05,2.85146E-05,2.73003E-05,2.61382E-05,2.50259E-05,2.39615E-05,2.29427E-05,2.19676E-05,2.10344E-05,2.01411E-05,1.92861E-05,1.84677E-05,1.76844E-05,1.69346E-05,1.62169E-05,1.55298E-05,1.48721E-05,1.42426E-05,1.36399E-05,1.30629E-05,1.25106E-05,1.19818E-05,1.14756E-05,1.0991E-05,1.0527E-05,1.00828E-05,9.65744E-06,9.25023E-06,8.86035E-06,8.48704E-06,8.1296E-06,7.78735E-06,7.45964E-06,7.14584E-06,6.84536E-06,6.55763E-06,6.2821E-06,6.01824E-06,5.76557E-06,5.52361E-06,5.29188E-06,5.06997E-06,4.85744E-06,4.6539E-06,4.45897E-06,4.27227E-06,4.09346E-06,3.9222E-06,3.75817E-06,3.60106E-06,3.45057E-06,3.30643E-06,3.16836E-06,3.03611E-06,2.90942E-06,2.78807E-06,2.67183E-06,2.56047E-06,2.45379E-06,2.3516E-06,2.2537E-06,2.15991E-06,2.07006E-06,1.98398E-06,1.90151E-06,1.8225E-06,1.7468E-06,1.67427E-06,1.60477E-06,1.53819E-06,1.47439E-06,1.41326E-06,1.35469E-06,1.29856E-06,1.24478E-06,1.19325E-06,1.14387E-06,1.09654E-06,1.0512E-06,1.00774E-06,9.66094E-07,9.26185E-07,8.87937E-07,8.51282E-07,8.16153E-07,7.82486E-07,7.50218E-07,7.19292E-07,6.89652E-07,6.61243E-07,6.34013E-07,6.07914E-07,5.82898E-07,5.5892E-07,5.35936E-07,5.13905E-07,4.92787E-07,4.72543E-07,4.53138E-07,4.34536E-07,4.16703E-07,3.99608E-07,3.8322E-07,3.6751E-07,3.52448E-07,3.38009E-07,3.24165E-07,3.10893E-07,2.98169E-07,2.85969E-07,2.74273E-07,2.63058E-07,2.52305E-07,2.41996E-07,2.32111E-07,2.22632E-07,2.13544E-07,2.04829E-07,1.96473E-07,1.8846E-07,1.80776E-07,1.73408E-07,1.66342E-07,1.59567E-07,1.53069E-07,1.46838E-07,1.40862E-07,1.35132E-07,1.29636E-07,1.24365E-07,1.1931E-07,1.14462E-07,1.09813E-07,1.05353E-07,1.01076E-07,9.69739E-08,9.30393E-08,8.92655E-08,8.56458E-08,8.21739E-08,7.88437E-08,7.56493E-08,7.25853E-08,6.96462E-08
4,7.7165E-05,7.3688E-05,7.03702E-05,6.72041E-05,6.41827E-05,6.12993E-05,5.85476E-05,5.59213E-05,5.34147E-05,5.10223E-05,4.87387E-05,4.6559E-05,4.44783E-05,4.24921E-05,4.0596E-05,3.87858E-05,3.70577E-05,3.54078E-05,3.38326E-05,3.23285E-05,3.08924E-05,2.95211E-05,2.82117E-05,2.69613E-05,2.57671E-05,2.46268E-05,2.35377E-05,2.24975E-05,2.15041E-05,2.05552E-05,1.96488E-05,1.87831E-05,1.79561E-05,1.71661E-05,1.64114E-05,1.56904E-05,1.50016E-05,1.43436E-05,1.37148E-05,1.3114E-05,1.254E-05,1.19915E-05,1.14674E-05,1.09665E-05,1.04879E-05,1.00305E-05,9.59331E-06,9.17551E-06,8.77618E-06,8.3945E-06,8.02968E-06,7.68096E-06,7.34763E-06,7.02898E-06,6.72436E-06,6.43314E-06,6.15474E-06,5.88856E-06,5.63407E-06,5.39075E-06,5.15809E-06,4.93563E-06,4.72291E-06,4.51949E-06,4.32497E-06,4.13894E-06,3.96104E-06,3.79089E-06,3.62816E-06,3.47252E-06,3.32366E-06,3.18127E-06,3.04507E-06,2.91478E-06,2.79015E-06,2.67093E-06,2.55687E-06,2.44775E-06,2.34336E-06,2.24348E-06,2.14792E-06,2.05649E-06,1.969E-06,1.88529E-06,1.80519E-06,1.72853E-06,1.65518E-06,1.58498E-06,1.5178E-06,1.45351E-06,1.39197E-06,1.33308E-06,1.27671E-06,1.22276E-06,1.17112E-06,1.12168E-06,1.07436E-06,1.02907E-06,9.85704E-07,9.44193E-07,9.04452E-07,8.66405E-07,8.29979E-07,7.95104E-07,7.61713E-07,7.29742E-07,6.99129E-07,6.69816E-07,6.41748E-07,6.1487E-07,5.89131E-07,5.64483E-07,5.40879E-07,5.18273E-07,4.96623E-07,4.75889E-07,4.5603E-07,4.3701E-07,4.18792E-07,4.01342E-07,3.84627E-07,3.68617E-07,3.53281E-07,3.3859E-07,3.24516E-07,3.11034E-07,2.98118E-07,2.85745E-07,2.7389E-07,2.62533E-07,2.51652E-07,2.41226E-07,2.31237E-07,2.21666E-07,2.12495E-07,2.03707E-07,1.95287E-07,1.87218E-07,1.79486E-07,1.72077E-07,1.64976E-07,1.58172E-07,1.5165E-07,1.45401E-07,1.39411E-07,1.3367E-07,1.28168E-07,1.22895E-07,1.17841E-07,1.12996E-07,1.08352E-07,1.03901E-07,9.9635E-08,9.55453E-08,9.16249E-08,8.78669E-08,8.42644E-08,8.08108E-08,7.75E-08,7.4326E-08,7.12832E-08,6.83659E-08,6.55691E-08,6.28876E-08,6.03166E-08,5.78517E-08,5.54883E-08,5.32222E-08,5.10494E-08,4.8966E-08,4.69683E-08
5,6.67679E-05,6.36454E-05,6.0671E-05,5.78378E-05,5.51389E-05,5.25679E-05,5.01186E-05,4.77851E-05,4.5562E-05,4.34438E-05,4.14257E-05,3.95027E-05,3.76704E-05,3.59243E-05,3.42604E-05,3.26748E-05,3.11637E-05,2.97236E-05,2.8351E-05,2.70428E-05,2.57959E-05,2.46073E-05,2.34744E-05,2.23944E-05,2.13649E-05,2.03835E-05,1.94478E-05,1.85557E-05,1.77052E-05,1.68943E-05,1.6121E-05,1.53838E-05,1.46807E-05,1.40103E-05,1.3371E-05,1.27612E-05,1.21798E-05,1.16252E-05,1.10962E-05,1.05917E-05,1.01105E-05,9.65148E-06,9.21361E-06,8.79592E-06,8.39744E-06,8.0173E-06,7.65462E-06,7.3086E-06,6.97846E-06,6.66345E-06,6.36288E-06,6.07607E-06,5.80238E-06,5.54121E-06,5.29197E-06,5.0541E-06,4.82709E-06,4.61043E-06,4.40363E-06,4.20625E-06,4.01785E-06,3.83801E-06,3.66633E-06,3.50245E-06,3.346E-06,3.19665E-06,3.05405E-06,2.91791E-06,2.78793E-06,2.66382E-06,2.54531E-06,2.43216E-06,2.3241E-06,2.22091E-06,2.12238E-06,2.02827E-06,1.9384E-06,1.85256E-06,1.77058E-06,1.69228E-06,1.61749E-06,1.54605E-06,1.47781E-06,1.41262E-06,1.35035E-06,1.29086E-06,1.23402E-06,1.17973E-06,1.12785E-06,1.07829E-06,1.03093E-06,9.85684E-07,9.42447E-07,9.01133E-07,8.61653E-07,8.23926E-07,7.87872E-07,7.53417E-07,7.20488E-07,6.89016E-07,6.58937E-07,6.30188E-07,6.02709E-07,5.76444E-07,5.51337E-07,5.27338E-07,5.04396E-07,4.82465E-07,4.61499E-07,4.41456E-07,4.22293E-07,4.03973E-07,3.86457E-07,3.69709E-07,3.53696E-07,3.38385E-07,3.23744E-07,3.09745E-07,2.96357E-07,2.83556E-07,2.71313E-07,2.59605E-07,2.48408E-07,2.377E-07,2.27458E-07,2.17663E-07,2.08294E-07,1.99333E-07,1.90762E-07,1.82563E-07,1.7472E-07,1.67218E-07,1.60042E-07,1.53177E-07,1.46609E-07,1.40326E-07,1.34315E-07,1.28565E-07,1.23063E-07,1.17798E-07,1.12762E-07,1.07943E-07,1.03332E-07,9.89195E-08,9.46976E-08,9.06577E-08,8.67918E-08,8.30924E-08,7.95522E-08,7.61642E-08,7.29219E-08,6.9819E-08,6.68493E-08,6.40071E-08,6.12868E-08,5.86832E-08,5.61913E-08,5.38061E-08,5.15231E-08,4.93378E-08,4.7246E-08,4.52436E-08,4.33269E-08,4.14921E-08,3.97356E-08,3.80541E-08,3.64444E-08,3.49033E-08,3.3428E-08,3.20155E-08,3.06632E-08
6,5.88636E-05,5.61424E-05,5.35496E-05,5.10788E-05,4.87244E-05,4.64807E-05,4.43423E-05,4.23044E-05,4.03619E-05,3.85105E-05,3.67457E-05,3.50634E-05,3.34597E-05,3.19308E-05,3.04732E-05,2.90835E-05,2.77585E-05,2.6495E-05,2.52903E-05,2.41414E-05,2.30458E-05,2.20009E-05,2.10044E-05,2.00539E-05,1.91473E-05,1.82826E-05,1.74576E-05,1.66707E-05,1.592E-05,1.52037E-05,1.45204E-05,1.38684E-05,1.32462E-05,1.26525E-05,1.2086E-05,1.15454E-05,1.10294E-05,1.0537E-05,1.0067E-05,9.61835E-06,9.19013E-06,8.78136E-06,8.39113E-06,8.01859E-06,7.66293E-06,7.32335E-06,6.99913E-06,6.68954E-06,6.39392E-06,6.11163E-06,5.84204E-06,5.58458E-06,5.33869E-06,5.10384E-06,4.87952E-06,4.66526E-06,4.46059E-06,4.26507E-06,4.07829E-06,3.89984E-06,3.72935E-06,3.56646E-06,3.41082E-06,3.26211E-06,3.12E-06,2.98419E-06,2.85441E-06,2.73038E-06,2.61185E-06,2.49855E-06,2.39026E-06,2.28675E-06,2.1878E-06,2.09321E-06,2.00279E-06,1.91635E-06,1.8337E-06,1.75468E-06,1.67913E-06,1.60689E-06,1.53781E-06,1.47176E-06,1.40859E-06,1.34818E-06,1.29041E-06,1.23515E-06,1.1823E-06,1.13175E-06,1.0834E-06,1.03715E-06,9.92912E-07,9.50588E-07,9.10099E-07,8.71363E-07,8.34303E-07,7.98844E-07,7.64917E-07,7.32455E-07,7.01392E-07,6.71668E-07,6.43223E-07,6.16002E-07,5.8995E-07,5.65018E-07,5.41156E-07,5.18317E-07,4.96456E-07,4.75532E-07,4.55502E-07,4.36329E-07,4.17975E-07,4.00404E-07,3.83583E-07,3.67478E-07,3.5206E-07,3.37298E-07,3.23163E-07,3.09629E-07,2.9667E-07,2.84261E-07,2.72378E-07,2.60998E-07,2.501E-07,2.39664E-07,2.29669E-07,2.20096E-07,2.10927E-07,2.02146E-07,1.93734E-07,1.85677E-07,1.7796E-07,1.70567E-07,1.63485E-07,1.56701E-07,1.50202E-07,1.43976E-07,1.3801E-07,1.32295E-07,1.2682E-07,1.21574E-07,1.16547E-07,1.11731E-07,1.07115E-07,1.02693E-07,9.84554E-08,9.43945E-08,9.0503E-08,8.67736E-08,8.31996E-08,7.97744E-08,7.64917E-08,7.33455E-08,7.03301E-08,6.74399E-08,6.46697E-08,6.20144E-08,5.94693E-08,5.70297E-08,5.46911E-08,5.24493E-08,5.03004E-08,4.82403E-08,4.62654E-08,4.43721E-08,4.2557E-08,4.08169E-08,3.91485E-08,3.7549E-08,3.60154E-08,3.45449E-08,3.31351E-08
7,5.51798E-05,5.26093E-05,5.01604E-05,4.78274E-05,4.56046E-05,4.34868E-05,4.14689E-05,3.95462E-05,3.77141E-05,3.59682E-05,3.43045E-05,3.2719E-05,3.12079E-05,2.97678E-05,2.83952E-05,2.7087E-05,2.584E-05,2.46513E-05,2.35183E-05,2.24381E-05,2.14084E-05,2.04267E-05,1.94908E-05,1.85985E-05,1.77477E-05,1.69364E-05,1.61629E-05,1.54252E-05,1.47218E-05,1.4051E-05,1.34112E-05,1.28011E-05,1.22192E-05,1.16641E-05,1.11347E-05,1.06297E-05,1.0148E-05,9.68852E-06,9.25015E-06,8.83194E-06,8.43295E-06,8.05228E-06,7.68908E-06,7.34252E-06,7.01184E-06,6.69629E-06,6.39518E-06,6.10783E-06,5.83359E-06,5.57187E-06,5.32209E-06,5.08368E-06,4.85612E-06,4.63891E-06,4.43158E-06,4.23366E-06,4.04472E-06,3.86435E-06,3.69215E-06,3.52775E-06,3.37078E-06,3.22091E-06,3.07781E-06,2.94116E-06,2.81068E-06,2.68608E-06,2.56708E-06,2.45344E-06,2.34491E-06,2.24126E-06,2.14226E-06,2.0477E-06,1.95737E-06,1.8711E-06,1.78868E-06,1.70995E-06,1.63473E-06,1.56288E-06,1.49423E-06,1.42864E-06,1.36598E-06,1.3061E-06,1.24889E-06,1.19422E-06,1.14198E-06,1.09206E-06,1.04435E-06,9.98756E-07,9.55182E-07,9.13536E-07,8.73733E-07,8.35689E-07,7.99324E-07,7.64565E-07,7.31339E-07,6.99576E-07,6.69213E-07,6.40186E-07,6.12435E-07,5.85904E-07,5.60538E-07,5.36285E-07,5.13096E-07,4.90923E-07,4.69721E-07,4.49447E-07,4.3006E-07,4.1152E-07,3.9379E-07,3.76834E-07,3.60618E-07,3.45108E-07,3.30274E-07,3.16086E-07,3.02515E-07,2.89534E-07,2.77117E-07,2.65239E-07,2.53877E-07,2.43008E-07,2.32609E-07,2.22661E-07,2.13144E-07,2.04038E-07,1.95326E-07,1.86991E-07,1.79015E-07,1.71384E-07,1.64081E-07,1.57094E-07,1.50407E-07,1.44008E-07,1.37885E-07,1.32025E-07,1.26417E-07,1.21049E-07,1.15912E-07,1.10996E-07,1.0629E-07,1.01786E-07,9.7475E-08,9.33484E-08,8.93984E-08,8.56173E-08,8.19977E-08,7.85328E-08,7.52158E-08,7.20403E-08,6.90003E-08,6.60898E-08,6.33033E-08,6.06355E-08,5.80812E-08,5.56356E-08,5.32939E-08,5.10518E-08,4.89049E-08,4.68491E-08,4.48805E-08,4.29955E-08,4.11903E-08,3.94617E-08,3.78062E-08,3.62208E-08,3.47025E-08,3.32484E-08,3.18558E-08,3.0522E-08,2.92445E-08,2.8021E-08,2.68491E-08
8,5.49475E-05,5.26131E-05,5.03797E-05,4.82427E-05,4.6198E-05,4.42414E-05,4.23692E-05,4.05776E-05,3.88631E-05,3.72224E-05,3.56521E-05,3.41493E-05,3.2711E-05,3.13343E-05,3.00166E-05,2.87553E-05,2.7548E-05,2.63923E-05,2.52859E-05,2.42268E-05,2.32128E-05,2.22421E-05,2.13126E-05,2.04228E-05,1.95707E-05,1.87549E-05,1.79737E-05,1.72256E-05,1.65092E-05,1.58232E-05,1.51662E-05,1.4537E-05,1.39344E-05,1.33572E-05,1.28043E-05,1.22748E-05,1.17675E-05,1.12817E-05,1.08162E-05,1.03703E-05,9.94312E-06,9.53386E-06,9.14176E-06,8.76608E-06,8.40612E-06,8.06122E-06,7.73073E-06,7.41403E-06,7.11055E-06,6.81972E-06,6.541E-06,6.27388E-06,6.01787E-06,5.7725E-06,5.53731E-06,5.31189E-06,5.0958E-06,4.88867E-06,4.69011E-06,4.49976E-06,4.31727E-06,4.14232E-06,3.97459E-06,3.81377E-06,3.65958E-06,3.51173E-06,3.36996E-06,3.23402E-06,3.10366E-06,2.97865E-06,2.85876E-06,2.74378E-06,2.63351E-06,2.52775E-06,2.42631E-06,2.32902E-06,2.23569E-06,2.14617E-06,2.06029E-06,1.97792E-06,1.89889E-06,1.82307E-06,1.75033E-06,1.68055E-06,1.61359E-06,1.54935E-06,1.48771E-06,1.42856E-06,1.37181E-06,1.31734E-06,1.26508E-06,1.21492E-06,1.16679E-06,1.12059E-06,1.07625E-06,1.0337E-06,9.92854E-07,9.5365E-07,9.16018E-07,8.79896E-07,8.45221E-07,8.11935E-07,7.7998E-07,7.49303E-07,7.19851E-07,6.91575E-07,6.64428E-07,6.38362E-07,6.13335E-07,5.89304E-07,5.66229E-07,5.44072E-07,5.22794E-07,5.02362E-07,4.82739E-07,4.63895E-07,4.45798E-07,4.28416E-07,4.11723E-07,3.95689E-07,3.80289E-07,3.65497E-07,3.51289E-07,3.3764E-07,3.2453E-07,3.11936E-07,2.99837E-07,2.88215E-07,2.77049E-07,2.66321E-07,2.56015E-07,2.46113E-07,2.36599E-07,2.27458E-07,2.18675E-07,2.10235E-07,2.02125E-07,1.94333E-07,1.86844E-07,1.79648E-07,1.72733E-07,1.66087E-07,1.59701E-07,1.53563E-07,1.47663E-07,1.41994E-07,1.36544E-07,1.31306E-07,1.26272E-07,1.21433E-07,1.16782E-07,1.12311E-07,1.08013E-07,1.03881E-07,9.99099E-08,9.60919E-08,9.24215E-08,8.88929E-08,8.55006E-08,8.22391E-08,7.91035E-08,7.60887E-08,7.31901E-08,7.04031E-08,6.77234E-08,6.51468E-08,6.26692E-08,6.02869E-08,5.7996E-08,5.57932E-08,5.36748E-08
